Entity,Code,Year,Renewables (% equivalent primary energy),Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Electricity from wind (TWh)_x,Electricity from hydro (TWh)_x,Electricity from solar (TWh)_x,Other renewables including bioenergy (TWh),Renewables (% electricity),Electricity from hydro (TWh)_y,Hydro (% equivalent primary energy),Hydro (% electricity),Electricity from wind (TWh)_y,Wind (% equivalent primary energy),Wind (% electricity),Electricity from solar (TWh)_y,Solar (% equivalent primary energy),Solar (% electricity),Biofuels Production - TWh - Total
Japan,JPN,1975,6.3732066,0.378507,0.0,0.0,83406,0.0,83406,0.0,0.378507,,83406,6.345573,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1976,6.1613503,0.367553,0.0,0.0,83.59,0.0,83.59,0.0,0.367553,,83.59,6.1354623,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1977,5.355945,0.533774,0.0,0.0,72968,0.0,72968,0.0,0.533774,,72968,5.3186107,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1978,4.956838,0.827644,0.0,0.0,70047,0.0,70047,0.0,0.827644,,70047,4.901267,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1979,5.5059476,1.099732,0.0,0.0,80743,0.0,80743,0.0,1.099732,,80743,5.434914,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1980,6.194887,1.09144,0.0,0.0,88292,0.0,88292,0.0,1.09144,,88292,6.1222634,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1981,6.2369404,1.136527,0.0,0.0,87594,0.0,87594,0.0,1.136527,,87594,6.160241,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1982,6.7352734,9.870767,0.0,0.0,81606,0.0,81606,0.0,9.870767,,81606,5.967083,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1983,6.9266505,11.030233,0.0,0.0,84273,0.0,84273,0.0,11.030233,,84273,6.0800323,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1984,5.621934,12.119023,0.0,0.0,71617,0.0,71617,0.0,12.119023,,71617,4.762867,,0.0,0.0,,0.0,0.0,,
Japan,JPN,1985,6.3616724,12.699479,0.0,0.0,82874,0.0,82874,0.0,12.699479,14.223238,82874,5.468802,12.333303,0.0,0.0,0.0,0.0,0.0,0.0,
Japan,JPN,1986,6.29662,13.803359,0.0,0.0,80816,0.0,80816,0.0,13.803359,13.989436,80816,5.325596,11.948614,0.0,0.0,0.0,0.0,0.0,0.0,
Japan,JPN,1987,5.851933,14.792468,0.0,0.0,74787,0.0,74787,0.0,14.792468,12.457424,74787,4.831145,10.4003,0.0,0.0,0.0,0.0,0.0,0.0,
Japan,JPN,1988,6.5230265,15.986553,0.0,0.0,90291,0.0,90291,0.0,15.986553,14.100253,90291,5.4845996,11.979254,0.0,0.0,0.0,0.0,0.0,0.0,
Japan,JPN,1989,6.458432,17.04698,0.0,0.0,91741,0.0,91741,0.0,17.04698,13.602426,91741,5.3874407,11.470937,0.0,0.0,0.0,0.0,0.0,0.0,
Japan,JPN,1990,5.605645,11.340126,1,0.0,86895,0.0,86895,1,11.340126,11.1442,86895,4.9236407,9.857629,0.0,0.0,0.0,1,5.6421573e-05,0.000113443,
Japan,JPN,1991,5.9171295,11.650857,1,0.0,94416,0.0,94416,1,11.650857,11.639142,94416,5.2319036,10.36055,0.0,0.0,0.0,1,5.5178225e-05,0.00010973299,
Japan,JPN,1992,5.080175,11.850117,0.0105,0.0,80046,0.0,80046,0.0105,11.850117,10.024861,80046,4.3897963,8.731145,0.0,0.0,0.0,0.0105,0.0005758287,0.0011453042,
Japan,JPN,1993,5.6661205,11.559372,0.0225,0.000959596,92.58,0.000959596,92.58,0.0225,11.559372,11.247435,92.58,5.001819,9.996728,0.000959596,5.176769e-05,0.000103616556,0.0225,0.0012156068,0.0024295354,
Japan,JPN,1994,4.097034,13.472534,29,0.000959596,64462,0.000959596,64462,29,13.472534,7.9192533,64462,3.3570628,6.5477357,0.000959596,4.9900354e-05,9.747109e-05,29,0.0015102685,0.0029456785,
Japan,JPN,1995,4.652009,14.295146,0.0395,0.000959596,78793,0.000959596,78793,0.0395,14.295146,9.212626,78793,3.9038758,7.7944956,0.000959596,4.7474052e-05,9.49268e-05,0.0395,0.0019570666,0.003907487,
Japan,JPN,1996,4.532676,15.247687,0.0545,0.001919192,77173,0.001919192,77173,0.0545,15.247687,8.979606,77173,3.7511442,7.493564,0.001919192,9.314859e-05,0.00018635519,0.0545,0.0026490774,0.0052919965,
Japan,JPN,1997,4.9516325,16.437628,0.096302845,0.000959596,86.44,0.000959596,86.44,0.096302845,16.437628,9.761912,86.44,4.1222343,8.194421,0.000959596,4.5694702e-05,9.096869e-05,0.096302845,0.004592582,0.009129409,
Japan,JPN,1998,5.170876,16.172628,0.14324625,0.007070707,89079,0.007070707,89079,0.14324625,16.172628,9.946743,89079,4.334611,8.406352,0.007070707,0.00034420524,0.00066725997,0.14324625,0.0069704033,0.013518095,
Japan,JPN,1999,4.8562875,16.48681,0.218025,0.036363635,83792,0.036363635,83792,0.218025,16.48681,9.3160305,83792,4.0116553,7.7646875,0.036363635,0.0017409594,0.0033696804,0.218025,0.010438241,0.020203551,
Japan,JPN,2000,4.8274536,16.111082,0.34406173,109,84468,0.11,86.38,0.35,17.32,10.538243,86.38,4.001152,8.739377,0.11,0.0051632067,0.011129097,0.35,0.016297806,0.035410766,
Japan,JPN,2001,4.716366,16.02874,0.49973923,252,81537,0.25,83.32,0.47,17.32,10.447654,83.32,3.8739123,8.588185,0.25,0.011972794,0.02576868,0.47,0.023743154,0.04844512,
Japan,JPN,2002,4.702637,16.93931,0.69462,413,80.6,0.41,81.55,0.67,18.470001,10.247729,81.55,3.799117,8.266097,0.41,0.019466938,0.04155855,0.67,0.032741223,0.06791275,
Japan,JPN,2003,5.3320413,17.876465,0.953955,832,92472,0.83,93.66,0.9,18.79,11.699369,93.66,4.3463707,9.596803,0.83,0.039105684,0.08504534,0.9,0.04483781,0.09221784,
Japan,JPN,2004,5.25767,18.053455,1.2716222,1.44,91667,1.3,93.12,1.19,19.119999,11.419897,93.12,4.2321877,9.268899,1.3,0.06648358,0.1293983,1.19,0.058709707,0.11844922,
Japan,JPN,2005,4.790323,21686,1.6300883,1.91,77.5615,1.75,75.71,1.49,21.619999,9.906813,75.71,3.546054,7.4579377,1.75,0.08732378,0.17238662,1.49,0.07452642,0.1467749,
Japan,JPN,2006,5.3090086,21528,1.99563,2135,88.80701,2.17,86.65,1.79,21.46,10.855499,86.65,4.0439086,8.393228,2.17,0.097219184,0.21019392,1.79,0.09087285,0.17338577,
Japan,JPN,2007,4.7619534,22198,2.3124676,2.74,74.50974,2.61,73.27,2.02,22.900002,9.389759,73.27,3.4081507,6.8252735,2.61,0.12533036,0.24312769,2.02,0.105774604,0.18816778,
Japan,JPN,2008,4.830859,21293,2.5939713,2945,75.164375,2.94,75.68,2.25,19.92,10.019684,75.68,3.4778197,7.5234613,2.94,0.13626374,0.29226977,2.25,0.1200218,0.22367585,
Japan,JPN,2009,5.021396,20.32575,3.0455124,3.4273024,70.46622,3.61,76.13,2.76,19.779999,10.466746,76.13,3.5511658,7.7907057,3.61,0.1727199,0.3694266,2.76,0.15347949,0.2824425,
Japan,JPN,2010,5.684884,21.827084,3.9813788,3.925729,88.50272,4.02,83.43,3.54,22.93,10.526997,83.43,4.158159,7.7095094,4.02,0.18444408,0.37147582,3.54,0.18705869,0.32712048,
Japan,JPN,2011,5.733157,21.105194,5.43915,4.459041,82.48676,4.68,84.55,4.84,22.43,11.127242,84.55,4.066648,8.075608,4.68,0.21983345,0.4469999,4.84,0.26815343,0.462282,
Japan,JPN,2012,5.6502047,22.129982,7.371903,4.727417,77.09999,4.84,76.18,6.61,23.46,10.61437,76.18,3.8073256,7.2788076,4.84,0.23344769,0.46244985,6.61,0.3640368,0.6315689,
Japan,JPN,2013,6.1299677,23.1767,12.908781,5.133169,79.33157,5.19,79.04,12.88,24.369999,11.796579,79.04,3.9225023,7.675351,5.19,0.2538065,0.50398624,12.88,0.63826704,1.2507404,
Japan,JPN,2014,6.9359174,23.62768,23.548166,5.013972,81.70858,5.22,83.16,22.95,25.2,13.271962,83.16,4.120058,8.083911,5.22,0.25282356,0.5074317,22.95,1.1873882,2.2309496,
Japan,JPN,2015,8.068797,28.485174,34.540173,5.2228065,85.765114,5.58,86.75,34.8,30.21,15.658682,86.75,4.3606544,8.633473,5.58,0.26554915,0.55532885,34.8,1.7561655,3.4633412,
Japan,JPN,2016,7.9758606,23.670853,43.32569,5.340769,79.42587,6.17,79.14,45.76,26.630001,15.692011,79.14,4.066575,7.874862,6.17,0.27344534,0.6139487,45.76,2.2182593,4.55337,
Japan,JPN,2017,8.634004,27.389729,54.24169,5.8271704,79.29134,6.49,83.42,55.07,30.140001,17.35597,83.42,3.987219,8.2676735,6.49,0.2930232,0.6432175,55.07,2.72758,5.4579334,
Japan,JPN,2018,9.322305,30.131918,62.11436,6.4448814,81.10679,7.18,80.63,62.67,33.15,18.14418,80.63,4.0763874,7.9669185,7.18,0.32391658,0.7094441,62.67,3.1218371,6.192321,
Japan,JPN,2019,9.565927,32.15621,67.746254,6.748665,73.64051,7.58,79.82,69.38,35.94,19.422329,79.82,3.7758522,8.044263,7.58,0.34603184,0.7639127,69.38,3.4736295,6.9921184,
Japan,JPN,2020,11.155339,34.80145,75.13509,7.819281,77.414116,8.48,78.81,79.09,39.22,21.324924,78.81,4.2722745,8.174209,8.48,0.4315248,0.8795494,79.09,4.146501,8.20325,
Japan,JPN,2021,11.428995,35.75764,86.26627,8.249907,77.63623,8.96,79.14,88.7,39.93,22.610664,79.14,4.1224623,8.2563925,8.96,0.4380678,0.9347647,88.7,4.5807147,9.253753,
Kazakhstan,KAZ,1985,1.9355252,,,,5.2104726,,5.2104726,,,,5.2104726,1.9355252,6.4118633,,,,,,,
Kazakhstan,KAZ,1986,1.7365297,,,,4.7817907,,4.7817907,,,,4.7817907,1.7365297,5.6194215,,,,,,,
Kazakhstan,KAZ,1987,2.035726,,,,5.7319617,,5.7319617,,,,5.7319617,2.035726,6.4775248,,,,,,,
Kazakhstan,KAZ,1988,2.3956873,,,,6.991491,,6.991491,,,,6.991491,2.3956873,7.907406,,,,,,,
Kazakhstan,KAZ,1989,2.5382574,,,,7.29201,,7.29201,,,,7.29201,2.5382574,8.13323,,,,,,,
Kazakhstan,KAZ,1990,2.534389,0.0,0.0,0.0,7366,0.0,7366,0.0,0.0,8.429944,7366,2.534389,8.429944,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1991,2.4798362,0.0,0.0,0.0,7.2,0.0,7.2,0.0,0.0,8.373067,7.2,2.4798362,8.373067,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1992,2.3956668,0.0,0.0,0.0,6866,0.0,6866,0.0,0.0,8.255778,6866,2.3956668,8.255778,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1993,3.0152724,0.0,0.0,0.0,7629,0.0,7629,0.0,0.0,9.794708,7629,3.0152724,9.794708,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1994,4.0728307,0.0,0.0,0.0,9179,0.0,9179,0.0,0.0,13.74575,9179,4.0728307,13.74575,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1995,4.114585,0.0,0.0,0.0,8331,0.0,8331,0.0,0.0,12.482957,8331,4.114585,12.482957,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1996,4.1591706,0.0,0.0,0.0,7331,0.0,7331,0.0,0.0,12.478934,7331,4.1591706,12.478934,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1997,4.181545,0.0,0.0,0.0,6499,0.0,6499,0.0,0.0,12.498077,6499,4.181545,12.498077,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1998,4.1937065,0.0,0.0,0.0,6141,0.0,6141,0.0,0.0,12.331325,6141,4.1937065,12.331325,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,1999,4.455529,0.0,0.0,0.0,6132,0.0,6132,0.0,0.0,12.96406,6132,4.455529,12.96406,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2000,6.0228243,0.0,0.0,0.0,7.5310507,0.0,7.53,0.0,0.0,14.581719,7.53,6.0228243,14.581719,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2001,5.704264,0.0,0.0,0.0,8.081139,0.0,8.08,0.0,0.0,14.590104,8.08,5.704264,14.590104,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2002,6.120414,0.0,0.0,0.0,8.889543,0.0,8.89,0.0,0.0,15.240871,8.89,6.120414,15.240871,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2003,5.3825555,0.0,0.0,0.0,8.62454,0.0,8.62,0.0,0.0,13.498278,8.62,5.3825555,13.498278,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2004,4.701576,0.0,0.0,0.0,8.056666,0.0,8.06,0.0,0.0,12.0388365,8.06,4.701576,12.0388365,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2005,4.4324117,0.0,0.0,0.0,7.85597,0.0,7.86,0.0,0.0,11.572438,7.86,4.4324117,11.572438,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2006,4.047025,0.0,0.0,0.0,7.7680697,0.0,7.77,0.0,0.0,10.842869,7.77,4.047025,10.842869,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2007,3.8181744,0.0,0.0,0.0,8.171407,0.0,8.17,0.0,0.0,10.663012,8.17,3.8181744,10.663012,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2008,3.2849119,0.0,0.0,0.0,7.459829,0.0,7.46,0.0,0.0,9.284381,7.46,3.2849119,9.284381,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2009,3.3547347,0.0,0.0,0.0,6.8791046,0.0,6.88,0.0,0.0,8.738727,6.88,3.3547347,8.738727,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2010,3.6240573,0.0,0.0,0.0,8.022023,0.0,8.02,0.0,0.0,9.703569,8.02,3.6240573,9.703569,0.0,0.0,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2011,3.1190946,0.0,0.0,0.000147,7.8833227,0.0,7.88,0.0,0.0,9.101409,7.88,3.1190367,9.101409,0.0,5.8165322e-05,0.0,0.0,0.0,0.0,
Kazakhstan,KAZ,2012,2.8572173,0.0,2.1e-05,0.002665,7.6372657,0.0,7.64,0.0,0.0,8.43081,7.64,2.8562129,8.43081,0.0,0.0009964344,0.0,0.0,7.842658e-06,0.0,
Kazakhstan,KAZ,2013,2.8628833,0.0,0.0007874,0.0045487,7.730763,0.0,7.73,0.0,0.0,8.34683,7.73,2.8609095,8.34683,0.0,0.0016822133,0.0,0.0,0.00029155848,0.0,
Kazakhstan,KAZ,2014,2.982452,0.0,0.001239,0.0132652,8.262831,0.01,8.26,0.0,0.0,8.738378,8.26,2.9772253,8.727811,0.01,0.004779648,0.010566357,0.0,0.0004470345,0.0,
Kazakhstan,KAZ,2015,3.5664272,0.000476,0.046171,0.1317223,9.269191,0.13,9.27,0.05,0.000476,10.312091,9.27,3.4990604,10.115671,0.13,0.049724318,0.14185946,0.05,0.017429259,0.05456133,
Kazakhstan,KAZ,2016,4.4041133,0.00186,0.0884031,0.2749828,11.620764,0.27,11.62,0.09,0.00186,12.659833,11.62,4.269781,12.279405,0.27,0.10103604,0.2853218,0.09,0.032481663,0.095107265,
Kazakhstan,KAZ,2017,4.0426664,0.0021442,0.0926455,0.3397637,11.210185,0.34,11.21,0.09,0.0021442,11.28782,11.21,3.8916621,10.87083,0.34,0.117950365,0.32971296,0.09,0.032162283,0.08727696,
Kazakhstan,KAZ,2018,3.3888385,0.0024284,0.1412636,0.3853151,10.376336,0.39,10.38,0.14,0.0024284,10.170598,10.38,3.2243009,9.6765175,0.39,0.11973126,0.36356857,0.14,0.043895688,0.13051179,
Kazakhstan,KAZ,2019,3.468928,0.0049671,0.3912209,0.7071334,9.993659,0.71,9.99,0.39,0.0049671,10.424493,9.99,3.1237333,9.382043,0.71,0.22102976,0.66679186,0.39,0.1222845,0.36626595,
Kazakhstan,KAZ,2020,3.9000363,0.0065268,1.2374698,1.0286614,9.659646,1.14,9.8,2.57,0.0065268,12.541743,9.8,3.1568534,9.090909,1.14,0.33617514,1.0575138,2.57,0.40441552,2.3840444,
Kazakhstan,KAZ,2021,3.988574,0.004567772,1.2916406,1.6736039,9.094987,1.8,9.44,2.96,0.004567772,12.438683,9.44,3.0065157,8.269095,1.8,0.55324066,1.5767343,2.96,0.42697558,2.592852,
Kuwait,KWT,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Kuwait,KWT,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuwait,KWT,2013,0.00011575123,0.0,0.000182,0.0,0.0,0.01,0.0,0.0,0.0,0.017442875,0.0,0.0,0.0,0.01,0.0,0.017442875,0.0,0.00011575123,0.0,
Kuwait,KWT,2014,0.0020358341,0.0,0.003278,0.0,0.0,0.01,0.0,0.0,0.0,0.016329195,0.0,0.0,0.0,0.01,0.0,0.016329195,0.0,0.0020358341,0.0,
Kuwait,KWT,2015,0.003018346,0.0,0.00509,0.0,0.0,0.01,0.0,0.0,0.0,0.01557875,0.0,0.0,0.0,0.01,0.0,0.01557875,0.0,0.003018346,0.0,
Kuwait,KWT,2016,0.029127507,0.0,0.048814,0.0,0.0,0.01,0.0,0.01,0.0,0.030372059,0.0,0.0,0.0,0.01,0.0,0.0151860295,0.01,0.029127507,0.0151860295,
Kuwait,KWT,2017,0.040029116,0.0,0.051254,0.01752,0.0,0.03,0.0,0.01,0.0,0.058479533,0.0,0.0,0.0,0.03,0.010197326,0.04385965,0.01,0.029831793,0.014619883,
Kuwait,KWT,2018,0.03133408,0.0,0.053214,0.00196,0.0,0.04,0.0,0.02,0.0,0.08615738,0.0,0.0,0.0,0.04,0.001114937,0.057438254,0.02,0.030219141,0.028719127,
Kuwait,KWT,2019,0.034184188,0.0,0.058538,0.003642,0.0,0.04,0.0,0.02,0.0,0.08509431,0.0,0.0,0.0,0.04,0.0020043738,0.05672954,0.02,0.032179818,0.02836477,
Kuwait,KWT,2020,0.036519468,0.0,0.05869838,0.003651978,0.0,0.03,0.0,0.02,0.0,0.074693754,0.0,0.0,0.0,0.03,0.0021373732,0.04481625,0.02,0.034382094,0.0298775,
Kuwait,KWT,2021,,0.0,0.058538,0.003642,,0.03,0.0,0.02,0.0,0.070204996,0.0,,0.0,0.03,0.0019725172,0.042122997,0.02,0.03171152,0.028081998,
Latvia,LVA,1985,8.286785,,,,2.9786756,,2.9786756,,,,2.9786756,8.286785,60.041836,,,,,,,
Latvia,LVA,1986,8.983883,,,,3.0007727,,3.0007727,,,,3.0007727,8.983883,57.885277,,,,,,,
Latvia,LVA,1987,12.136782,,,,3.6990378,,3.6990378,,,,3.6990378,12.136782,62.304832,,,,,,,
Latvia,LVA,1988,10.432146,,,,3.0007727,,3.0007727,,,,3.0007727,10.432146,58.723534,,,,,,,
Latvia,LVA,1989,12.539953,,,,3.6062305,,3.6062305,,,,3.6062305,12.539953,62.16567,,,,,,,
Latvia,LVA,1990,15.375504,0.0,0.0,0.0,4496,0.0,4.5,0.0,0.0,67.669174,4.5,15.375504,67.669174,0.0,0.0,0.0,0.0,0.0,0.0,
